Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
98059523,Старший аналитик,Самокат (ООО Умный ритейл),False,,,От 3 до 6 лет,Полный день,[],"ПРИГЛАШАЕМ В КОМАНДУ СТАРШЕГО АНАЛИТИКА Самокат — это онлайн-магазин, который есть в более чем 60 городах России. Мы привозим продукты, товары для дома и косметику и дарим нашим клиентам то, чего всегда не хватает — время. Чтобы сделать заказ в Самокате, нужно собрать товары в корзину в приложении, оплатить их, и уже через 15-30 минут курьер принесёт всё самое нужное. Наши главные ценности — это команда, время и устойчивость. Мы ценим каждого, _кто работает и сотрудничает с нами, быстро адаптируемся к изменениям и относимся друг к другу уважительно и на равных. Сейчас в нашем штате более 8 000 сотрудников, а заказы по всей стране доставляют более 30 000 курьеров-партнёров. Чем предстоит заниматься:  Вести проекты в рамках департамента маркетинга Новых форматов (отслеживание пользовательских и коммерческих метрик); Поддерживать дашборды по основным проектам департамента; Системно планировать нагрузки на операции по проектам департамента; Выстраивать и поддерживать модели планирования по ряду проектов; Обрабатывать ad-hoc запросы.  Что мы ждем от тебя:  Высшее техническое, математическое образование, понимание математики и основ статистики; Опыт работы аналитиком более 3 лет; Умение общаться с заказчиками и выявлять бизнес-требования; Умение рассказать о полученных на основе работы с данными выводах понятным языком; Умение аргументированно отстаивать свою точку зрения; Отличное знание продуктовых метрик, связанных с привлечением, удержанием и оттоком пользователей; Хорошее знание коммерческих/финансовых метрик, понимание что и как влияет на рост GMV и доходности; Понимание методологи проведения A/B-тестирования, прогнозирования, факторного анализа; Владение SQL на достаточном для написания сложных запросов уровне (вложенные запросы, оконные функции, методы оптимизации запроса); Опыт работы с любыми аналитическими средами по визуализации данных (Power BI, Tableau, SuperSet, DataLens, Redash и т. д.); Знание Python (pandas, numpy, matplotlib, scilearn).  Что мы предлагаем:  Пятидневную рабочую неделю, восьмичасовой рабочий день; Оформление по ТК РФ с первого дня и все социальные гарантии; Белая заработная плата и зарплатный проект Сбера, благодаря которому тебе будет доступна льготная ипотека (или рефинансирование существующей) для тех, кто с нами полгода и дольше а также бесплатная подписка СберПрайм+ и доступ к сервисам экосистемы: Okko, СберМобайл, СберЗвук и другие; ДМС со стоматологией после трёх месяцев работы. Ещё в полис входят онлайн консультации врачей, страховка для путешественников и другие услуги; Для работы предоставляем нужную технику (ноутбук, мышь, наушники); Условия для профессионального развития и карьерного роста; Комфортные офисы в городах присутствия — с тихой зоной для работы и переговорными для совещаний и мозговых штурмов; Бонусы для сотрудников: корпоративные скидки у партнёров, внутрисамокатовские конкурсы и квизы с призами, подарки для детей и многое другое. "
90879164,Аналитик,ANCOR,True,134850.0,,От 1 года до 3 лет,Удаленная работа,[],"Обязанности:  Извлечение данных из Datamart; Формирование Dataset; Визуализация данных из Power BI; Анализ коммерческих программ; Автоматизация и обновление отчетности; Аналитика данных.  Требования:  Высшее образование; Аналогичный опыт работы с данными от года; Продвинутое знание Excel(ВПР, Сводные), SQL; Желательно знание Python, владение Power BI; Аналитический склад ума.  Условия:  Оформление по ТК РФ; Белая заработная плата; Компенсация питания; График работы 5/2 с 9-18; Удаленный формат работы. "
97031314,Аналитик,Северсталь,False,,,От 1 года до 3 лет,Полный день,[],"«Северсталь Менеджмент» — это более 5 000 сотрудников в Москве, Санкт-Петербурге, Череповце и еще пяти городах. Люди — наша суперсила. Мы вместе вкладываемся в результат и создаем «Северсталь» — одну из самых рентабельных металлургических компаний мира. Сейчас мы ищем Аналитика на проекты HR (подразделение Talent).Вы сможете стать частью масштабного проекта и получить уникальный опыт. Что нужно делать:  Формировать аналитику по проекту «Стратегическое планирование персонала»; Анализировать работу с кадровым резервом, выявлять потребности в изменениях; Подготавливать аналитические модели, позволяющие принимать управленческие решения на основе данных; Участвовать в процессах автоматизации существующих процессов и разработке новых; Консолидировать данные из различных источников для выполнения ad hoc запросов.  Что для этого нужно:  Уверенное знание Excel (сложные формулы, сводные таблицы); Опыт создания презентаций Power Point; Будет плюсом знание Python; Аналитические навыки, опыт консолидации информации из различных источников; Любовь к цифрам, внимательность к деталям.  Что мы предлагаем:  Возможность карьерного и профессионального роста. В компании много внутренних и внешних обучающих мероприятий, в которых можно принимать участие; Вы попадете в профессиональную среду, где руководители умеют вдохновлять, а сотрудники увлечены тем, что делают, и готовы делиться своей экспертизой; Окажетесь в открытой корпоративной культуре, атмосфере доверия и сотрудничества, что является основным преимуществом нас как работодателя по результатам опроса сотрудников; Поддержку на старте. Мы понимаем, как важно с первых дней погрузиться в бизнес-процессы и культуру компании. Поэтому вас ждут welcome-тренинг и помощь наставника. "
96193489,Старший аналитик,VK,False,,,От 3 до 6 лет,Полный день,"['SQL', 'Python']","Команда B2B-маркетинга VK ищет старшего аналитика, который будет лидировать сквозную аналитику и искать точки роста для привлечения предпринимателей в рекламные и нерекламные продукты компании. Задачи:  ​​​​​​построение интерактивных дашбордов для понятной визуализации и удобного анализа данных; анализ рекламных каналов: в маркетинговых метриках, влияние на выручку и клиентскую базу; прогноз результатов от маркетинговых активностей, а также динамики клиентской базы и выручки после активаций; поиск точек роста на всех этапах воронки, построение гипотез на основе анализа данных и проведение экспериментов для их проверки; настройка и обогащение сквозной аналитики и работа с разными аналитическими системами; создание маркетинговых отчётов по всему направлению маркетинга и отдельным стримам (диджитал, CRM, обучение, SMM, ивенты); сегментированные выгрузки для работы с потенциальными и текущими партнёрами.  Требования:  знаете маркетинг, рекламные каналы и методы анализа их эффективности; умеете проводить A/B-тестирование (сравнительное тестирование двух гипотез); можете внедрить и использовать инструменты веб-аналитики, базовые основы HTML/CSS; знаете SQL; знаете Python для работы с данными, библиотеки Numpy и Pandas. "
96513734,Senior Backend Developer (Python),КНОПКАДЕНЬГИ,True,,600000.0,Более 6 лет,Удаленная работа,"['Python', 'flake8', 'mypy', 'pytest', 'FastAPI', 'Hasura', 'HTTP', 'Websockets']","Мы – финтех-проект, специализирующийся на услугах онлайн-кредитования уже больше 3 лет. В основе нашей компании лежат высокотехнологичные решения и собственные разработки. Приглашаем в команду Senior Python Developer. Кого мы ищем:  мы ищем единомышленника в новую команду по разработке финансовых сервисов в области кредитного ритейла.  Задачи:  разработка бэкенда внешних (B2C) и внутренних ИТ-продуктов и сервисов компании на Python; участие в разработке продуктов с аналитиками и бизнесом; ревью и аудит архитектуры решений, рефакторинг, работа с тех. долгом; оптимизация внутренних процессов разработки и работы с кодом поддержка продуктов в Production.  Требования к позиции:  Опыт разработчиком python от 10 лет; высокий уровень самостоятельности и самоорганизации, инженерной культуры; опыт проектирования API и сервисов с нуля, понимание современных принципов разработки Веб-приложений и архитектур (SPA, Clean Architecture, микросервисы, DDD); отличные знания современных протоколов Веба (HTTP, Websockets); знание Hasura; отличные знания Python, включая асинхронный Python и фреймворк FastAPI; отличные знания статической типизации в Python (annotations, typing); опыт применения инструментов статического анализа кода, тулинга для оценки покрытия тестами: flake8, mypy, pytest, Black и тд.  Плюсами будут:  знания Linux, Bash, Docker на достаточном уровне для разработки и эксплуатации; английский язык на уровне понимания тех. документации; опыт работы с облачными PaaS-платформами (AWS, GCP, Yandex Cloud).  Что мы предлагаем:  формат трудоустройства: ТК, ИП. Возможно работать из-за границы; удаленный формат работы. Есть офисы в Москве, Бишкеке и Нижнем Новгороде; гибкий график; высокий уровень коллег (Mid+, Senior); наша компания имеет аккредитацию в Минцифры — вы можете рассчитывать на все льготы, которые предлагаются IT-специалистам; минимальную бюрократию и непосредственную коммуникацию с руководством бизнеса; перспективы роста вместе с компанией до тимлида или даже CTO; минимальное количество Legacy, возможность выстроить процессы с нуля; компенсация программ обучения и повышения квалификации, включая иностранные языки. "
97922052,Старший аналитик (отчетность),МегаФон,False,,,От 1 года до 3 лет,Полный день,[],"Чем предстоит заниматься  Исследование данных по выручке с целью оптимизации «кластеров» и сегментов клиентской базы B2В, на основании внутренних данных по продажам и данных внешних источников Создание аналитических моделей зависимости результатов продаж от целеполагания, вырабатывает предложения по оптимизации целеполагания Участие в оцифровке целевых KPI В2В с учетом общего процесса бюджетирования и целеполагания в Компании Анализ эффективности выполнения основных KPI по сегментам B2Х в различных срезах (каналы/кластеры/проекты/клиенты и пр.) Участие в проектах по улучшению систем анализа и представления данных, реализация дашбордов, отчетов Создание и ведение системы рейтингования подразделений В2В по различным направлениям деятельности  Что для этого нужно  Владение методами моделирования, эконометрики, статистики Навыки программирования на Python, R или подобных скриптовых языках Знание на уровне продвинутого пользователя пакетов VBA, SQL Опыт моделирования и исследования данных Опыт в аналитике продаж или маркетинга Навыки работы с инструментами автоматизации отчетности (Power Query, Power Pivot) Навыки работы с BI-системами   "
96094322,Golang разработчик,WILDBERRIES,False,,,От 1 года до 3 лет,Полный день,"['PostgreSQL', 'Golang', 'Kubernetes', 'Docker']","Мы - Wildberries, крупнейший маркетплейс России. Wildberries - это 30 млн пользователей ежедневно и технологические задачи, у которых нет аналогов. Наша компания стабильно развивается и работает в усиленном режиме: использует современный стек и новейшие технологии, разрабатывает множество новых hi-tech продуктов. Сейчас мы в поиске Golang разработчика на проект: «WB Банк» в нашу дружную и сплоченную команду. Чем предстоит заниматься?    Разрабатывать новые фичи продукта в кросс-функциональной команде; Развивать back-end продукта на Go; Взаимодействовать с заинтересованными в продукте людьми (дизайнеры, менеджеры, аналитики...); Участвовать в жизни back-end сообщества в Wildberries (делиться своими best practice).  Что для нас будет важно?  Наличие коммерческого опыта на Golang от 3-х лет; Уверенные знания реляционных БД (PostgreSQL); Опыт разработки высоконагруженных, отказоустойчивых систем; Понимание основных принципов работы с алгоритмами, структурами данных, ООП, SOLID.  Будет плюсом  Опыт разработки на Python; Опыт мобильной разработки; Опыт организации CI/CD; Опыт работы с системами виртуализации (k8s); Лидерские качества (в будущем будем рады видеть тебя в качестве лидера кросс-функциональной команды).  Мы рады предложить:  Гибкое начало рабочего дня, полностью удаленный или гибридный формат (при желании можно работать в нашем комфортном офисе м. Парк Культуры); Официальное оформление по ТК РФ с первого дня (также предоставляем другие виды оформления - ИП, ГПХ); Конкурентная заработная плата без задержек; ДМС после испытательного срока; Разные бонусы компании: скидки на покупку новой техники, партнерские программы по обучению и фитнесу, корпоративное питание для сотрудников в офисе; Сложные и интересные проекты (участие также и с нуля); Максимум возможностей для профессиональной самореализации. "
94897347,Аналитик отдела продаж,Grand trade,True,,174000.0,От 1 года до 3 лет,Полный день,[],"Grand Trade – ключевой импортер в России и странах СНГ продовольственных и непродовольственных товаров. Уставной капитал равен 20 000 000 рублей, оборот в России в 2023 году составил 1,4 миллиарда долларов. Мы - международная компания с филиалами в 10 странах. Выстраиваем открытую корпоративную культуру. Для нас важна экологичная атмосфера внутри коллектива и демократичность. Мы заинтересованы в том, чтобы привлекать в компанию неординарных людей с высоким уровнем профессионализма. Это дает возможность совершенствовать наши продукты и процессы. Ценим новые подходы и свежие идеи, которые позволяют компании развиваться и быть сильнее.   Сейчас компания на этапе стремительного роста и повышения эффективности. Поэтому приглашаем в команду Аналитика отдела продаж. Основная цель роли заключается в обеспечении компании современной, качественной и функциональной информацией о рынке, потребителях, уровне развития компании, рыночных рисках и возможностях для принятия взвешенных и обоснованных данными стратегических решений. _____________________________________________________________________________________ МЫ ПРЕДЛАГАЕМ:  возможности профессионального развития; открытую демократичную культуру и экспертную команду, ориентированную на общий результат; социальный пакет, включающий ДМС со стоматологией и партнерские скидки после прохождения испытательного срока; заработную плату, которая соответствует уровню рынка труда; график работы 5/2 с 9.00 до 18.00,формат работы гибридный; официальное оформление по трудовому законодательству РФ; офис класса «А» возле метро Белорусская.    ВАМ ПРЕДСТОИТ:  участвовать в разработке и внедрении процессов: рыночной аналитики, аналитики продаж, BI-системы компании; работать с данными: систематизировать, оптимизировать и проверять источники данных для анализа, выгружать и обрабатывать информацию из различных источников, сводить данные в единые форматы отчетов, при необходимости создавать и поддерживать базы данных и справочники готовить регулярные и ad-hoc отчеты, в том числе в формате dashboard; взаимодействовать со смежными подразделениями по вопросам формирования отчетности, сверки данных; участвовать в совершенствовании методологии формирования отчётности; влиять на маркетинговую стратегию компании и участвовать в разработке новых направлений для развития компании.    МЫ ОЖИДАЕМ ОТ КАНДИДАТА:  высокий уровень самоорганизации; аналитический образ мышления, внимательность к деталям; умение работать с большими данными и инструментами аналитики; системный подход и навыки декомпозиции задач; умение четко, понятно и структурированно визуально отображать данные; желание постоянно совершенствовать навыки и обучаться; владение Excel, Power Query, Power Pivot, Power Point на уровне продвинутого пользователя; опыт работы с панелями рыночных данных, таких как Nielsen, GfK, Euromonitor, Romir, Ipsos etc.; знание 1C, OLAP, SQL, Python, BI-систем и английского языка будет преимуществом.    ________________________________________________________________________________ КАКИЕ ЭТАПЫ ПРЕДСТОИТ ПРОЙТИ:  общение с HR; встреча-знакомство с будущим руководителем; выполнение тестового задания и его презентация будущему руководителю;   сбор рекомендаций; оффер.  ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ LET’S GO"
96634879,Middle Product Analyst,L’etoile Digital,True,200100.0,,От 1 года до 3 лет,Удаленная работа,"['SQL', 'Базы данных', 'Cистемы управления базами данных', 'A/B тесты', 'Pandas', 'Python']","О нас:L’etoile Digital - это отдельное IT направление Л’Этуаль. Наша команда активно развивает и создает уникальные ИТ-продукты: мобильное приложение и сайт Л’Этуаль (App+Web). Уже сейчас IT продуктами Л’Этуаль пользуются более 10 млн. людей по всей России. У нас работают более 150 разработчиков и мы постоянно растем. В ближайшие 2 года мы хотим стать Компанией с самым широким выбором товаров для красоты и здоровья в online. Наш стэк:    ClickHouse, MS SQL Server   BI: MS Power BI   ETL: Apache Airflow   Python/ Jupiter Hub   Google Analytics, Яндекс Метрика, AppMetrica, AppsFlyer   Чем предстоит заниматься:   Разрабатывать иерархию метрик и определять ключевые драйверы роста продукта;   Рассчитывать и мониторить ключевые метрики продукта;   Заниматься построением продуктовых воронок;   Разрабатывать новые витрины данных на основе разных источников;   Заниматься построением и автоматизацией отчетов и дашбордов;   Заниматься поиском инсайтов и проведением исследований в рамках продукта ;   Проводить A/B тесты и подводить их итоги;   Размечать событиями сайт и мобильное приложение;   Выполнять Ad-hoc запросы от PM/ CPO   Требования:   Опыт в продуктовой аналитики от 2 лет   Отличное знание SQL (сложные запросы, оконные функции, обобщенные табличные выражения);   Опыт анализа реальных данных на Python;   Опыт практического проведение и запуска A/B тестов;   Опыт работы с одной с BI-систем: MS Power BI/ Tablea/ Qlik Sense / Apache Superset   Опыт работы инструментами Web/App аналитики: Google Analytics / Яндекс Метрика/ AppMetrica / AppsFlyer;   Опыт работы c событийной аналитикой и продуктовыми метрика   Базовые знания и владения основными инструментами математической статистики   Мы предлагаем:   Возможность работать в сильной продуктовой команде;   Интересные задачи и их решение в составе профессиональной команды с классным руководителем;   Рост и развитие в компании: регулярная обратная связь каждому сотруднику, обучающие мероприятия и широкий доступ к всевозможным аналитическим материалам;   Возможность выбрать формат работы - в офисе класса &quot;А&quot; (панорамным видом у метро Нахимовский проспект) или удаленно.   Полностью белая заработная плата - оклад + квартальные бонусы   Расширенный пакет ДМС;   Оформление в &quot;Алькор и Ко&quot;  "
97199910,Automation QA Еngineer (middle/middle+),Mechanica,False,,,От 3 до 6 лет,Удаленная работа,"['Тестирование', 'Unit Testing', 'Интеграционное тестирование', 'Функциональное тестирование', 'Test case', 'API', 'Postman', 'Python', 'Selenium Webdriver', 'Java', 'JUnit', 'TestNG', 'Git']","Условия работы Mechanica участвует в самых интересных и нестандартных проектах, которые заказывают крупные компании и стартапы. Проектов много и есть очень разноплановые — от сервисов доставки еды до поддержки и развития инвестиционного приложения банка, от создания простых приложений до корпоративных мобильных приложений федеральных сетей АЗС. В общем очень много разных проектов на любой вкус и стек. Мы ищем Инженера Автотестирования в команды для таких проектов — на больших проектах без такого разработчика просто не обойтись, рухнет же всё! Нам важно, чтобы ты сам выбрал проект, который тебе интересен — заинтересованные люди это уже половина успеха! Поэтому мы готовы предложить тебе пул текущих проектов на выбор. Оставляй отклик, у нас своя система оценки скиллов — мы свяжемся с тобой и быстро оцифруем твой проф-уровень. Получишь свою визуальную карту навыков, мэтч с актуальными потребностями рынка разработки и, если ты крут, то получишь подборку самых интересных проектов, которые обычно еще и со ставкой выше рынка! Если интересно развитие, то можешь посмотреть AQA-роадмап, который мы составили по потребностям рынка:https://skillmaps.ru/specializations/609 А если ты уже работаешь, то все-равно будет полезно получить визуализацию своего уровня и мэтч с рынком + можно получать рассылку проектов на постоянной основе. О проектах Мы работаем с большим количеством проектов, поэтому нам нужны разработчики с опытом в различных сферах. Основные направления:   Банковские продукты, инвестиции и ценные бумаги;   Телеком и промышленные компании;   Маркетплейсы, e-grocery, программы лояльности;   Федеральные транспортные сервисы (например, сети АЗС и аренда транспорта).   Мы реализуем проекты для крупных компаний, поэтому нам важны реальные знания и опыт на схожих проектах от 3 лет. Обязанности  автоматизация тестирования WEB UI/REST API (функциональные и интеграционные тесты) разработка, оптимизация и поддержка автоматизированных тестов участие в code-review автотестов участие в CI/CD процессе обнаружение, документирование и отслеживание дефектов взаимодействие с разработчиками и аналитиками  Основные требования Проекты очень разные и, как следствие, требования к деталям будут сильно различаться. Основной же стек обязанностей принципиально не отличается и наиболее частые требования к аналитикам следующие:  Опыт работы в тестировании от 3-х лет Знание техник тест-дизайна и умение их применять Опыт написания тестовой документации(тест-кейсов, чек-листов) Понимание протоколов HTTP/WS и знание инструментов для работы с API (Postman, curl etc) Опыт работы с API (REST) Понимание принципов работы брокеров сообщений Умение анализировать логи и опыт работы с инструментами для их анализа (Kibana etc) Опыт работы с TMS (Allure TestOPS, Test IT etc) и багтрекером (Jira, Redmine etc) Опыт разработки UI/API тестов на Python /Java. Опыт работы с Selenium Webdriver / JUnit,TestNG Опыт работы с базами данных Опыт работы с Git Понимание принципов работы и опыт в CI/CD.  Будет плюсом:  Понимание принципов ООП и их применение на практике Знание паттернов проектирования и умение их применить на практике Опыт проектирования и разработки тестового фреймворка Опыт проектирования и разработки тестовых инструментов Опыт составления планов тестирование (regression, smoke etc)  Что мы предлагаем   Удаленная работа в компании нацеленной с одной стороны на поиск и участие в самых интересных проектах, и с другой — на подключение к этим проектам топ-специалистов;   Можешь выбирать проекты, которые тебе интересны;   Раз в 6 месяцев можно менять проект с повышением ставки;   Индивидуальный гибкий карьерный путь без «прыгания» от работодателя к работодателю;   Аккредитованная IT-компания;   Оформление как по ТК РФ, так и проектная работа по ГПХ и др  "
91280206,Аналитик данных,Rubbles,True,,191400.0,От 1 года до 3 лет,Полный день,"['Python', 'SQL', 'Data Analysis', 'Аналитические исследования', 'Математическая статистика', 'Сбор и анализ информации', 'Анализ данных', 'Математический анализ', 'Базы данных', 'Big Data']","Мы в Rubbles занимаемся созданием Data Science-продуктов и разработкой аналитических решений для различных индустрий: системы предсказания спроса на товары для оффлайн-ритейлеров, рекомендательные системы в банках, поисковые системы по товарам для онлайн-ритейлеров и многое другое. Среди наших клиентов: Сбербанк, Пятёрочка, KFC, Перекрёсток, Альфа-Банк, МВидео и др. Мы ищем аналитиков данных в направление, которое занимается разработкой систем прогнозирования спроса на товары, ценообразования, автоматического подбора оптимальных промо-акций и др. Аналитики берут запрос от пользователей, которые работают с прогнозом, что прогноз имеет низкое качество. Задача аналитика – понять в чем претензия, подтвердить или опровергнуть проблему и применить весь свой аналитический арсенал, чтобы сделать корректные выводы о возникновении аномалии. Пример задач:   Разобраться в данных, сделать из них правильные выводы; Построить качественные предположения/гипотезы и проверить их; Понять причинно-следственные связи в сделанных прогнозах и уметь объяснить как они были получены; Определять аномальные предсказания в данных и прогнозах.  Требования:   Python на уровне уверенного пользователя (pandas, numpy, другие стандартные питон-библиотеки); Базовые навыки работы с табличными данными, знание SQL; Базовые знания в аналитике, проверке гипотез, умение построить доверительные интервалы для метрик, аналитическое мышление (способность сделать простые выводы из данных); Опыт с визуализацией, matplotlib или аналоги, способность собрать self-explainable отчет; Обучаемость, проактивность, интерес к сопутствующим областям; Опыт с PySpark.  У нас:  Работа в одной из самых сильных ML-команд в России. Сильный коллектив DE/DS/DA и других специалистов. Есть возможность постоянно учиться и перенимать опыт;   Реальная Big Data с терабайтами данных и современным стеком технологий; Гибкий график работы; Гибкий формат работы: полная удаленка/гибрид/офис в Мск. Поддержка в профессиональном и карьерном росте, оплата профильного обучения, конференций и книг, корпоративные скидки на курсы английского; Совместная работа с опытными разработчиками, аналитиками данных, менеджерами, продуктологами; ДМС со стоматологией после испытательного срока (3 месяца) по всей России; При желании работать из офиса – уютный офис в центре Москвы (2 минуты от м. Сухаревская) со всем необходимым для комфортной работы.  Особенно актуальное:  Мы аккредитованная ИТ-компания со всеми вытекающими льготами. "
97793527,Crowd solution architect,AliExpress,False,,,Нет опыта,Удаленная работа,"['Python', 'SQL', 'Tableau', 'Английский язык', 'HTML']","Команда краудсорсинга ищет перспективного начинающего специалиста для работы с Яндекс.Заданиями, Толокой и другими сервисами разметки данных в проектах модерации контента сайта AliExpress Russia.В большинстве наших сервисов (модерация контента, поиск и многое другое) применяется машинное обучение, данные для которого собираются через краудсорсинговые платформы, например, Яндекс.Задания и Толока — сервисы, где можно выполнять задания и получать вознаграждение. У нас появляется все больше сложных и амбициозных проектов, для которых нужны размеченные данные и оценка качества текущих алгоритмов. Для этого нам предстоит решить множество интересных и нестандартных задач, большая часть которых связана с созданием датасетов, регулярной разметкой данных и их качественным анализом. Вам предстоит:  сопровождение, работа с жалобами и оптимизация текущих процессов модерации контента и проектов в Яндекс.Заданиях, Толоке и других сервисах разметки данных; сбор требований, декомпозиция, разработка и запуск новых проектов оценки данных методами краудсорсинга; проработка и постановка задач группе разработки; аналитика состояния проектов и офлайн метрик качества; оптимизация рутинных задач; контроль качества оценок асессоров.  Мы ожидаем от вас:  высшее образование (в тч студенты); широкий кругозор, особенно в областях, связанных с E-commerce, поиском в Интернете и модерации контента; базовые знания принципов машинного обучения; хорошее владение английским языком (достаточное для рабочей переписки); аналитический склад ума, умение выработать практические рекомендации на основе анализа большого объема информации; обучаемость, желание учиться и открываться новому;  Будет плюсом:  опыт работы с краудсорсинговыми платформами Яндекс.Задания, Толока и др; знание технологий UX тестирования и понимание, как проверять гипотезы; понимание как работают поисковые алгоритмы; владение SQL и опыт работы с базами данных; базовые знания HTML / JS / CSS, достаточные для создания интерфейсов проектов разметки данных; опыт работы с Grafana и/или Tableau.  Условия:  Сильная команда, с которой можно расти Петабайты данных и огромные мощности для их переваривания Сложные, нетривиальные задачи для маркетплейса с миллионами пользователей Возможность влиять на процесс и результат ДМС со стоматологией Гибкий график работы, удаленка также рассматривается Достойная зарплата Комфортный офис в Cити MacBook or Windows ноутбук "
