Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
97419604,Младший аналитик в отдел разработки,Domeo,True,50000.0,80000.0,От 1 года до 3 лет,Полный день,[],"Работа в DOMEO – это отличная возможность применить свои теоретические знания на практике, познакомиться с бизнес-процессами компании – лидера рынка и решать реальные бизнес-задачи вместе с лучшими экспертами в отрасли. В нашей команде ты освоишь инструменты работы с данными, научишься делать отчеты и их анализировать, а также будешь принимать участие в интересных и масштабных проектах, направленных на улучшение бизнес-процессов компании. Если ты готов(а) к новым вызовам, любознателен(а), стремишься к сотрудничеству в команде и ищешь компанию, в которой твои идеи и предложения будут услышаны, мы ждем именно тебя!   Тебе у нас понравится, потому что у нас:  команда, с которой можно расти; есть возможность влиять на результат; современный офис с открытым пространством (от метро 2 минуты); пет-френдли атмосфера; йога по вторникам для всех; наставничество от руководителя и других специалистов нашей компании для развития профессиональных качеств и опыта в разных сферах бизнеса; график работы 5/2 с 10.00 до 19.00.  Если ты нам подходишь, ты будешь:  техническая поддержка текущих пользователей внутренней системы ERP системы презентация функционала новым пользователям заниматься подготовкой и поддержкой в актуальном состоянии проектной документации (ТЗ, инструкции, руководства и т.д.); взаимодействие с командой разработчиков; проводить тестирование нового функционала.  Ты нам нужен, если:  умеешь работать в режиме многозадачности быстро реагируешь на пользовательские запросы у тебя грамотная устная и письменная речь; имеешь аналитический склад ума; есть сильное желание развиваться в направлении системной и бизнес аналитики; знание SQL.  Присоединяйся к команде профессионалов: будет сложно, будет интересно."
87349036,Аналитик,Т1,False,,,От 1 года до 3 лет,Удаленная работа,[],"Обязанности:  сбор, анализ и формализация требований бизнес заказчика и партнеров банка кросс-командное взаимодействие для определения требуемых доработок осуществление аналитической поддержки разработчиков написание документации, участие в процессах ее согласования и обработки замечаний от смежных подразделений участие в тестировании и внедрении разрабатываемых решений  Требования:  опыт на позиции ведущего системного\бизнес аналитика от 2х лет опыт работы в интеграционных проектах (REST, SOAP, очереди) знание структур различных типов документов знание нотаций моделирования бизнес-процессов (BPMN, UML) знание гибких методологий разработки понимание основ защиты информации  Будет плюсом:  наличие банковского опыта\опыт работы в финансовой организации опыт работы на проектах по внедрению Системы Быстрых Платежей опыт внедрения сквозного мониторинга сервисов опыт построения\оптимизации и внедрения бизнес-процессов  Софт-скилы:  инициативен - выясняет все детали задачи самостоятельно, работает с размытыми постановками интерес к самообразованию "
98076933,Системный архитектор ПО (System software architect) можно вне РФ,Компэл,True,350000.0,450000.0,Более 6 лет,Удаленная работа,[],"Компания КОМПЭЛ - лидер в развитии цифровых сервисов для отрасли микроэлектроники ищет системного архитектора. Наш продукт - B2B market place для глобального рынка микроэлектроники, предлагающий набор сервисов клиентам и поставщикам. Этому сотруднику предстоит взять ответственность за системное проектирование платформы, приемку аналитики. Мы ждем человека, с опытом проектирования в Domain-Driven Design подходе, готового заниматься детальной проработкой архитектуры программного обеспечения и формулированием требований для разработчиков. Обязанности: Проработка системной архитектуры L2, L3 C4 на базе КА. Приемка Доменной модели и Концептуальной архитектуры (Archimate) от системного аналитика Сбор и документирование нефункциональных требований совместно с бизнес-аналитиком и участниками бизнес-процесса. Выбор и обоснование выбора инфраструктурных технологических компонент. Приемка API. Согласование решения на архитектурном комитете. Требования: Понимание принципов построения монолитной и микросервисной архитектур и опыт работы с ними. Знание подходов и инструментов оркестрирования микросервисов, управления Docker-контейнерами, опыт работы с systemd и systemd-nspawn, навыки работы с брокерами сообщений и шинами данных Профессиональный опыт разработки ПО на схожем стеке (Python (FastAPI), React, Java (Spring), PostgreSQL, Kafka, Keycloak, MongoDB, RabbitMQ, Prometheus, Alertmanager, Grafana, Elasticsearch, Kibana, OpenAPI, ArchiMate (Archi), C4 (structurizr DSL), MSA, Microfrontends, Kubernetes, Multi-cloud, GitLab, Jira, Confluence) Опыт работы с инструментами разработки и развертывания (CI/CD, git, Ansible); Знание английского языка на уровне чтения технической документации; Условия: Премирование по результатам работы в среднем 20%+ Мы предлагаем возможность работы в любой точке мира; График работы 5/2, возможность гибкого начала рабочего дня; Возможность поработать в крутых проектах, на современном стеке технологий; Совместно с коллегами определять цели и планы развития; Быть уверенным в том, что предлагаемые вами перспективные идеи и инициативы не погрязнут в бюрократических процедурах, а будут оценены с вашим участием и приняты к реализации; Всемерное поощрение инициатив и лидерских качеств; Возможность профессионального обучения за счет компании; Официальное оформление по ТК РФ; ДМС с возможность оформления страховки для родственников на льготных условиях; Удаленка/гибрид/офис: место проживания значения не имеет."
95725943,Системный аналитик,Спортмастер,False,,,Нет опыта,Полный день,"['SQL', 'Atlassian Jira', 'Работа с базами данных', 'Аналитическое мышление']","В Департамент управления серверами и облачными ресурсами, а именно в группу сопровождения ИТ сервисов, мы ищем системного аналитика. Ваши задачи:  Собирать и анализировать требования к ИС, составлять технические задания; Участвовать в составлении проектной, технической, пользовательской документации;  Проводить совещания с внутренними заказчиками;   Координировать команду разработки;   Осуществлять методологическую поддержку пользователей (2 линия).   Мы ждем от наших будущих коллег:  Высокий уровень коммуникабельности, умение легко общаться с разными типами людей;   Умение самостоятельно принимать решения на основании анализа данных; Навыки работы в Jira, MS Visio/DrawIO, SQL (на базовом уровне); Опыт сбора, анализа и структурирования требований внутренних заказчиков; Опыт работы в ИТ-компании от 1 года.                                         "
96638991,Аналитик в Отдел разработки инструментов и аналитики данных,СБЕР,False,,,От 3 до 6 лет,Полный день,[],"Команда Fair Pricing работает над проектами развития IT-блока Финансы. Команда является распределенной: Самара, Москва, Санкт – Петербург, Нижний Новгород. Придя к нам, вы присоединитесь к большому и дружному коллективу, разрабатывающему автоматизированные инструменты ценообразования, включающие в себя расчет цены / эффективности по продуктам Банка и компаний экосистемы, интеграцию с фронт и бэк системами, системами запуска AI/ML-моделей. Наша цель - повышение доходов за счет интеллектуального ценообразования и снижение T2M через бесшовное встраивание наших инструментов в бизнес-процессы Сбера. Обязанности  Сбор, анализ требований к системе; Формализация и согласование требований; Передача требований в разработку; Консультации членов команды; Согласование тестовых сценариев; Участие в тестировании разработанных компонентов, при необходимости; Участие в подготовке документации;  Требования  Высшее образование по профилю (математическое, экономическое, техническое) Опыт составления/описания алгоритмов Понимание жизненного цикла разработки программного обеспечения Обязательный опыт проектирования веб-сервисов (SOAP/REST) Знание OpenApi Specification Знание систем баг-трекинга и ведения задач проектов (Jira) Знание технологий интеграционного взаимодействия (REST services, Web-Services, Message Queue, XML, JSON) Опыт работы от 2,5 лет в проектах автоматизации бизнес-процессов, опыт работы системным аналитиком Знание Excel и SQL Опыт работы с Confluence Знание и понимание основных процессов в банковской сфере Умение работать с большим объемом информации и в режиме многозадачности Знание UML, BPMN Опыт составления логической модели данных для реляционных СУБД Знание основ ООП.  Было бы дополнительным плюсом:  Опыт работы с системой описания бизнес-процессов (ARIS) Опыт работы в Agile-команде Опыт работы с Git Понимание основных фреймворков scrum и/или «опыт работы по методологии scrum» Опыт работы с нереляционными БД Опыт проработки архитектурного решения Опыт работы со статистическими/эконометрическими моделями, знание основных алгоритмов машинного обучения.  Условия  Стабильный оклад и социальную поддержку сотрудников Официальное оформление Расширенный ДМС с первого дня и льготное страхование для близких Корпоративное обучение в Виртуальной школе Сбера Бесплатную подписку СберПрайм+ и скидки на продукты компаний-партнеров Корпоративную пенсионную программу Ипотеку выгоднее на 4% для каждого сотрудника "
94320917,Системный аналитик,ФИНАМ,False,,,От 1 года до 3 лет,Удаленная работа,"['PostgreSQL', 'BPMN', 'MS SQL', 'UML', 'REST']","Мы в поиске системного аналитика, который присоединится к нашей команде для разработки и совершенствования наших торговых систем. Наша компания специализируется на предоставлении высококачественных финансовых услуг и стремится к инновационному подходу в области инвестиций. Продукты, над которыми работает команда:   Сервис Автоследование, размещенный по адресу «comon.ru», предоставляет клиентам компании АО &quot;Финам&quot; следующие возможности:- получение информации о состоянии клиентских счетов, портфеля ценных бумаг;- осуществление биржевых операций- управление подписками на Стратегии и сервис «Автоследование»;- получения индивидуальных инвестиционных рекомендаций. «Маркетплейс» - это среда для создания и подбора финансовых услуг/сервисов.  Требования:  Опыт работы с Swagger и Postman для документации и тестирования API; Понимание принципов работы протоколов HTTP, REST, gRPC, SOAP, а также форматов обмена данными XML, JSON, Protobuf; Опыт в построении интеграций API; Знание нотаций описания процессов, включая BPMN и UML; Опыт использования инструментов Atlassian Confluence, Atlassian Jira, Miro, draw.io; Опыт работы с базами данных PostgreSQL и MS SQL.  Обязанности:  Сбор исходных данных для проектирования системы, включая активное взаимодействие с заказчиками и командой разработки. Анализ требований к системе и их документирование. Концептуальное, функциональное и логическое проектирование системы с учетом требований и интеграций. Проектирование интеграций торговых систем и внутренних систем брокера, включая разработку необходимых API. Составление технических заданий на разработку и согласование требований с командой разработчиков. Сопровождение разработки, участие в приемочных испытаниях и обеспечение соответствия системы требованиям. Разработка и поддержание актуальной эксплуатационной документации по системе. Документирование существующих разработанных сервисов и их функционала.  Мы предлагаем:  Стабильную &quot;белую&quot; зарплату, оформление по ТК РФ, медицинская страховка (ДМС со стоматологией), «бонусы» за стаж работы   Можно работать удаленно или гибридно в нашем офисе в Москве (в 3-ех минутах от ст. м. Тверская/Чеховская/Пушкинская) В офисе есть зона отдыха на крыше, кофе-пойнты, кухня, недорогое кафе и спортзал Если вы работаете удаленно, то мы готовы обеспечить вас необходимой техникой Гибкое начало дня Посещение внешних конференций и профильных мероприятий, внутренние мит-апы и встречи профессиональных сообществ. Льготное кредитование от Банка Финам Скидки от компаний партнеров (театры\кино, фитнес и др.) Гибкие бизнес-процессы, минимум бюрократии и согласований Активная корпоративная жизнь – регулярные корпоративные мероприятия, футбольная и волейбольная команды, шахматный клуб. "
97119470,Системный аналитик,СБЕР,True,,191400.0,От 1 года до 3 лет,Полный день,[],"В рамках стратегической программы «Создание платформы поддержки развития бизнеса» наша команда разрабатывает продукт Cash Management. Продукт корпоративного блока, предоставляющий функции управления финансовыми потоками для предприятий и корпораций с развитой филиальной сетью. С нами ты сможешь:  Глубоко погрузиться в проекты, от архитектуры до конечной реализации. Создавать приложения, которыми будут пользоваться по всей стране. Предлагать свежие идеи и технологии для улучшения клиентского пути.  Наша цель – трансформировать нашу платформу в «cloud native». Это предполагает участие в масштабной миграции данных в микросервисную архитектуру, рефакторинг, проектирование и внедрение новых сервисов в нашу платформу.Обязанности  Анализ XML, XSD, в т.ч. проработка алгоритма обработки данных на бэке и формата их предоставления на фронте; Формирование пользовательских историй; Постановка задач на backend и frontend в JIRA, формирование бэклога, приоритизация задач; Ведение базы знаний в Confluence; Проектирование структуры БД совместно с разработчиками; Проектирование интеграций, описание интеграционных потоков, подготовка тестовых данных (REST, Kafka); Проектирование асинхронного взаимодействия; Анализ логов; Работа с исходными данными в PostgreSQL и Oracle (написание SQL запросов); Приемка задач, фиксация багов в JIRA; Проработка механизма миграции данных из БД системы-предшественника; Презентация нового функционала на регулярных спринт ревью; Помощь пользователям на этапе UAT и ПРОМ; Помощь сотрудникам отдела технической поддержки с выявлением причин инцидентов.  Требования  высшее образование в одной из областей: Информационные технологии, Финансы, Экономика; опыт работы системным аналитиком **от 1 года (**выявление, фиксация, согласование бизнес и функциональных требований) в проектах разработки и/или внедрения информационных систем для корпоративных клиентов; практические навыки оптимизации/реинжиниринга бизнес-процессов; аналитическое мышление и умение систематизировать информацию; хорошая техническая эрудиция; хорошие коммуникационные навыки; умение грамотно задавать вопросы, делать выводы, четко излагать свои мысли в письменной/устной форме; умение отстаивать свою точку зрения; Условия  уникальные технологические и инновационные проекты команда экспертов и профессионалов своего дела развитие и обучение: своя digital-платформа для дистанционного обучения и развития ключевых ИТ-компетенций социальный пакет (ДМС, корпоративная пенсионная программа, материальная помощь) скидки для сотрудников от партнеров экосистемы Сбера свободный дресс-код. офис Кутузовская 32 (гибрид) срочный трудовой договор (1.5 года) с возможностью продления. "
97012142,Системный аналитик (Дирекция развития технологий CRM),Альфа-Банк,False,,,От 1 года до 3 лет,Полный день,"['Работа с базами данных', 'Atlassian Jira', 'Разработка технических заданий', 'API', 'UX/UI']","Проект Библиотека Контента представляет из себя платформу, предназначенную для работы с шаблонами коммуникаций, а именно: создание заявок на производство шаблонов, загрузка контента в шаблоны, а также согласование, тестирование, активация и хранение шаблонов. Чем предстоит заниматься   Сбор, формализация и анализ бизнес и функциональных требований для разработки   Коммуникации с заказчиками, бизнес-аналитиками, аналитиками смежных команд, анализ полученных требований   Проработка UI/UX: постановка задачи дизайнеру, приемка результата    Проектирование API, интерфейсов и интеграционных решений между ПО и другими системами   Постановка задач разработчикам   Написание технической и пользовательской документации   Сопровождение команды по своим задачам: введение в курс разработчиков, тестировщиков, контроль сроков выполнения, приемка реализованного функционала   Что мы ждем от вас   Знание REST-API   Понимание принципов клиент-серверной архитектуры   Знание SQL на уровне простых запросов   Опыт написания технических заданий на разработку API и интерфейсов   Опыт проектирования интеграций между системами   Понимание реализуемости решений дизайнера   Опыт взаимодействия с разработчиками и тестировщиками   Что мы предлагаем взамен  Стабильный и прозрачный доход: размер заработной платы обсуждается по итогам собеседования + квартальная премия Гибкий график работы: вы сможете планировать время так, как удобно вам и вашей команде Полную удалёнку или гибрид на выбор, а также уютный ИТ-хаб в Москве, Санкт-Петербурге, Екатеринбурге и сезонный коворкинг в Сочи Сложные и интересные задачи, современный стек технологий Заботу о вашем здоровье: программа ДМС с первых дней работы, куда входит стоматология, обслуживание в лучших клиниках города, страхование и компенсация 10-ти дней больничного Возможность вертикального и горизонтального карьерного роста: регулярно проходят тренинги, вебинары, митапы и демо-дни Оплату посещения профильных конференций и курсов, помогаем с подготовкой к публичным выступлениям и написанием статей на Хабр Доступ к бесплатным корпоративным библиотекам Alpina Digital, MyBook и бизнес-изданий Предложения от Банка только для сотрудников: собственные спортзалы (Москва, Санкт-Петербург, Екатеринбург), а также скидки на услуги туристических агентств, продукты питания, в рестораны, бары, магазины  ​​​​"
98012414,Старший инженер данных (CDP),МТС Финтех,False,,,От 3 до 6 лет,Полный день,"['ClickHouse', 'GreenPlum', 'Airflow', 'Spark']","МТС Финтех – одно из самых технологичных направлений экосистемы МТС. Мы развиваем финансовые сервисы нового поколения и помогаем нашим пользователям эффективно управлять деньгами. Мы усиливаем команду, которая занимается разработкой платформы клиентских данных (CDP). Для построения Customer Data Platform мы используем СУБД Greenplum и ClickHouse.Наша цель - превратить хаос в порядок, автоматизировать рутинные задачи и подготовить данные для удобного анализа и аргументированного принятия бизнес-решений, будь то решение о стратегии компании по отношению к клиентам или о развитии конкретного продукта.Подразделение Core-разработки занимается написанием ядра платформы, разработкой фреймворков и инструментов, которые в дальнейшем помогут системным аналитикам просто и быстро загружать данные в платформу, а пользователям - эффективно использовать его и узнавать информацию о данных не только внутри CDP, но и за его пределами. Ты будешь писать те самые механизмы, которые являются сердцем платформы. Для воплощения этой идеи мы ищем людей по-настоящему влюбленных в инженерию данных.БУДЕТ ЗДОРОВО, ЕСЛИ ТЫ: Имеешь опыт работы с DBT, MPP-системами (ClickHouse, GreenPlum), Django, Flask/FastApi.СТЭК: Database Systems: ClickHouse, GreenPlum; DataFlow/ETL: Airflow, DBT; Continuous Integration: Gitlab CI; IssueTracking/KnowledgeBase: Jira, Confluence.МЫ ОЖИДАЕМ, ЧТО ТЫ:  Имеешь опыт промышленного программирования на Python; Имеешь опыт создания архитектуры потоков данных и инструментов для управления ими; Знаешь SQL как родной язык; Имеешь опыт работы с Airflow; Имеешь продвинутые навыки работы с Git; Имеешь опыт покрытия кода unit-тестами; Понимаешь принципы работы СУБД.  У нас ваши идеи не потеряются: предлагайте и обсуждайте, ищите новые решения и экспериментируйте. Мы всегда поддержим вас, а ещё предложим:  Достойную заработную плату; ДМС со стоматологией с первого дня работы; Доступ к корпоративной библиотеке и университету; Специальный тариф на мобильную связь; Скидки и бонусы от МТС, МТС Банка и наших партнёров; Отсутствие дресс-кода; Современный и уютный офис в 2-х минутах от м. Технопарк; Кафе «Мечта» с полезными завтраками и вкусными обедами; Корпоративный спорт: йога, беговое и волейбольное сообщества; Тренажерный зал в офисе; Программу материальной помощи в различных жизненных ситуациях. "
97703218,Системный аналитик (СБП),СБЕР,False,,,От 1 года до 3 лет,Полный день,"['Системный анализ', 'Системная интеграция', 'REST', 'Разработка технических заданий', 'UML', 'REST API', 'BPMN', 'API', 'Системный подход', 'Agile', 'Постановка задач разработчикам']","Команда занимается развитием продукта &quot;Системы быстрых платежей для юридических лиц (СБП)&quot; Обязанности  формирование требований к сервису, декомпозиция задач проектирование, моделирование системы и описание бизнес-процесса с помощью разных нотаций проектировать интеграционные взаимодействия, REST API, SOAP API, XSD схемы взаимодействие командой, экспертами и другими участниками процесса.  Требования  опыт работы в роли системного аналитика приветствуется Обязательно иметь высшее техническое образование знание методологии моделирования в нотациях (BPMN, UML) знание интеграционных технологий (REST) знание принципов построения ИТ систем и микросервисной архитектуры знание инструментов Jira и Confluence (желательно aris) опыт работы с agile/scrum методологией.  Условия  отличный офис рядом со станцией метро Кутузовская достойная заработная плата + годовые бонусы социальный пакет (ДМС) возможность посещения конференций, обучения и сертификации за счет компании программа льготного кредитования в Сбербанке дисконт-программы от множества компаний партнеров возможность принять участие в других крупных и уникальных проектах банка. "
97644211,Системный аналитик,СБЕР,False,,,От 3 до 6 лет,Полный день,[],"Наша команда занимается внедрением\адаптацией собственной СУБД на основе open-source решения PostgreSQL в инфраструктуру банка для внутренних клиентов (всех ИТ команд банка) в собственном внутреннем облаке. К нашему продукту предъявляются особенные требования по производительности, надежности и кибербезопасности как внутренние, так и требования внешних регуляторов. Мы создаем и модифицируем механизмы автоматизированной поставки и настройки данного продукта в контуре банка В процессе внедрения данного продукта в банке инженеры получают уникальный опыт и знания, которые невозможно получить ни на одном обучении. Многообразие проектов и используемых конфигураций долго не даст возможности скучать, а почва для изучения и развития не иссякнет. Нам интересны инженеры эксплуатации с опытом сопровождения СУБД, предпочтительно PostgreSQL, а также с опытом формирования технических заданий к программным продуктам. Обязанности  формировать технические задания по развитию продукта формировать и декомпозировать технические задания по адаптации продукта в инфраструктуру банка принимать участие в проектировании архитектуры реализуемых инфраструктурных сервисов участвовать в приемо-сдаточных испытаниях продукта вести документацию по продукту в базе знаний участвовать в третьей линии поддержки продукта и активно взаимодействовать с заказчиками продукта  Требования  имеете высшее техническое образование (ИТ) имеете опыт работы не менее 3 лет в области системного анализа обладаете хорошим знанием PostrgreSQL (уверенный пользователь, понимание механизмов, базовая настройка) владеете Linux на уровне уверенного пользователя имеете опыт формирования технических заданий имеете опыт коммуникации с заказчиками и проведения интервью имеете опыт управления требованиями (понимаете жизненный цикл требования)  А еще будет плюсом если вы:  имеете опыт работы с кластерной конфигурацией PostgreSQL, Patroni знаете Python, Ansible знаете английский язык на уровне понимания технической документации имеете опыт проведения приемо-сдаточных испытаний  Условия  гибридный график работы официальное оформление с первого дня стабильный оклад и социальная поддержка сотрудников расширенный ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров корпоративная пенсионная программа корпоративное обучение за счет компании реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение корпоративный спортзал мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы "
95184203,Системный аналитик (Кредитный рейтинг),Сравни,False,,,От 3 до 6 лет,Полный день,"['UML', 'Деловая коммуникация', 'XML', 'Виды страхования', 'Ориентация на результат']","Сравни — финансовый маркетплейс, мы создаем удобные сервисы и рекомендации для того чтобы помочь людям принимать правильные решения при выборе банковских и страховых продуктов - ОСАГО, страховок путешественника, страхования недвижимости, Каско, вкладов, кредитов, кредитных карт или подобрать лучший вариант ипотеки. Мы первыми в Рунете придумали и запустили сервисы оформления электронного ОСАГО и подбора кредита. Сейчас у нас:  16 млн уникальных пользователей в месяц 8 000 предложений от банков и страховых компании 140 000 отзывов о банках и страховых компаниях более 7000 оформленных страховок в день  каждый 10 полис ОСАГО в России куплен на Сравни   В чем ценность вакансии:   Ты будешь заниматься развитием продукта, помогающего людям по всей стране разобраться со своим кредитным рейтингом и кредитной историей, используя современный технологический стек;   Ты будешь взаимодействовать с опытными коллегами, у которых всегда есть, чему научиться;   У нас оптимальный уровень бюрократии — любая идея будет услышана, нет строгой иерархии, при этом ответственность не размыта. Вклад твоей работы сразу отражается на бизнесе;   Короткая цепочка коммуникаций, быстрая обратная связь;   Мы создаём большой финансовый маркетплейс, в котором лучшие финансовые и страховые продукты доступны каждому!   Чем предстоит заниматься:  Взаимодействие между командами для решения задач, требующих привлечения нескольких команд для их реализации; Постановка задач на разработку и тестирование, взаимодействие с разработчиками и QA; Согласование требований, принципов реализации и решений; Декомпозирование задач на составные элементы вместе с командой.  Что мы хотим видеть в Вас:  Опыт работы REST, SOAP; Опыт работы с xml, xsd схемами, json; Опыт проектирования бизнес-процессов в нотациях UML, BPMN Опыт разработки функциональных требований, технических заданий, проектной документации. Базовые знания СУБД, SQL-запросов;  Будет плюсом:  Интерес к роли Delivery manager  Мы предлагаем:  Работу в аккредитованной IT компании; ДМС, включая стоматологию, страхование жизни; 2 day-off в год; Каждые полгода проводим ревью всех сотрудников, составляем планы развития и даём возможность расти по карьерной лестнице; Пицца/пироги/суши каждую пятницу; Оплату посещения профильных конференций и курсов; Реферальная программа для сотрудников; Материальная помощь при рождении ребёнка +3 дня оплачиваемого отпуска; Ремоут-френдли. Доставим всё, что нужно для комфортной работы, и организуем встречи с командой онлайн и офлайн. Поддержку в обмене знаниями и идеями: поощряем выступления на митапах и помогаем с подготовкой докладов. Корпоративные мероприятия и тимбилдинги; Помощь с переездом для кандидатов из других городов (оплата билетов и первого месяц квартиры). "
